pr_number,pr_url,build_id,build_name,build_url,commit_sha,build_started_at,build_completed_at,pr_created_at,pr_author,has_unrelated_discussion,num_associated_comments,num_parallel_issues,num_prior_comments,ci_latency_days,has_code_patch,is_shared_same_emsg,num_similar_failures,has_config_files,config_files_count,config_lines_added,config_lines_deleted,config_lines_modified,has_source_code,source_code_files_count,source_code_lines_added,source_code_lines_deleted,source_code_lines_modified
44825,https://github.com/keycloak/keycloak/pull/44825,57740047229,UI Shared,https://github.com/keycloak/keycloak/actions/runs/20120709887/job/57740047229,8909d3578f429011bef6bb2c5a47678231933dab,2025-12-11T03:14:19Z,2025-12-11T03:15:02Z,2025-12-11T03:14:00Z,dependabot[bot],False,1,21,0,0.0002199074074074074,False,False,0,True,9,875,1206,2081,False,0,0,0,0
44825,https://github.com/keycloak/keycloak/pull/44825,57740047237,Admin UI,https://github.com/keycloak/keycloak/actions/runs/20120709887/job/57740047237,8909d3578f429011bef6bb2c5a47678231933dab,2025-12-11T03:14:20Z,2025-12-11T03:16:02Z,2025-12-11T03:14:00Z,dependabot[bot],False,1,21,0,0.0002314814814814815,False,False,0,True,9,875,1206,2081,False,0,0,0,0
44825,https://github.com/keycloak/keycloak/pull/44825,57740299683,Account UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/20120709887/job/57740299683,8909d3578f429011bef6bb2c5a47678231933dab,2025-12-11T03:18:52Z,2025-12-11T03:21:07Z,2025-12-11T03:14:00Z,dependabot[bot],False,1,21,0,0.0033796296296296296,False,False,0,True,9,875,1206,2081,False,0,0,0,0
44825,https://github.com/keycloak/keycloak/pull/44825,57740299684,Admin UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/20120709887/job/57740299684,8909d3578f429011bef6bb2c5a47678231933dab,2025-12-11T03:18:52Z,2025-12-11T04:05:32Z,2025-12-11T03:14:00Z,dependabot[bot],False,1,21,0,0.0033796296296296296,False,False,0,True,9,875,1206,2081,False,0,0,0,0
44825,https://github.com/keycloak/keycloak/pull/44825,57742891627,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/20120709887/job/57742891627,8909d3578f429011bef6bb2c5a47678231933dab,2025-12-11T04:05:34Z,2025-12-11T04:05:42Z,2025-12-11T03:14:00Z,dependabot[bot],False,1,21,0,0.03581018518518519,False,False,0,True,9,875,1206,2081,False,0,0,0,0
44866,https://github.com/keycloak/keycloak/pull/44866,58314981096,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20301486645/job/58314981096,16aec2b00df38a61379c3a7d3ab6946e4e83b629,2025-12-17T12:57:09Z,2025-12-17T12:57:19Z,2025-12-11T21:59:36Z,pedroigor,False,0,5,0,5.623298611111111,False,False,0,False,0,0,0,0,True,14,388,103,491
44943,https://github.com/keycloak/keycloak/pull/44943,58200401893,"Java Distribution IT/UT (windows-latest, temurin, 17)",https://github.com/keycloak/keycloak/actions/runs/20269121367/job/58200401893,bb1f3edd75a5b736083573616a3a74df610a3212,2025-12-16T13:18:03Z,2025-12-16T13:22:43Z,2025-12-16T13:12:17Z,martin-kanis,False,0,16,0,0.00400462962962963,False,False,0,False,0,0,0,0,True,2,45,0,45
44943,https://github.com/keycloak/keycloak/pull/44943,58206450181,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20269121367/job/58206450181,bb1f3edd75a5b736083573616a3a74df610a3212,2025-12-16T14:21:19Z,2025-12-16T14:21:31Z,2025-12-16T13:12:17Z,martin-kanis,False,0,16,0,0.04793981481481482,False,False,0,False,0,0,0,0,True,2,45,0,45
44874,https://github.com/keycloak/keycloak/pull/44874,58088902921,Admin UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/20235335432/job/58088902921,dc78fbe8cf9c35301214eeeaee83cff245ce6faf,2025-12-15T14:19:54Z,2025-12-15T14:37:01Z,2025-12-12T10:36:27Z,forkimenjeckayang,False,0,10,0,3.155173611111111,False,False,0,False,0,0,0,0,True,2,60,55,115
44874,https://github.com/keycloak/keycloak/pull/44874,58090862874,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/20235335432/job/58090862874,dc78fbe8cf9c35301214eeeaee83cff245ce6faf,2025-12-15T14:37:04Z,2025-12-15T14:37:11Z,2025-12-12T10:36:27Z,forkimenjeckayang,False,0,10,0,3.1670949074074075,False,False,0,False,0,0,0,0,True,2,60,55,115
44664,https://github.com/keycloak/keycloak/pull/44664,58124615371,Build,https://github.com/keycloak/keycloak/actions/runs/19923933079/job/58124615371,7c88b41bd40bf01ee045bd1323c059f92e16cb57,2025-12-15T19:56:13Z,2025-12-15T20:01:17Z,2025-12-04T09:21:27Z,kvfi,False,0,10,0,11.440810185185185,False,False,0,False,0,0,0,0,True,3,113,2,115
44664,https://github.com/keycloak/keycloak/pull/44664,58125078204,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19923933079/job/58125078204,7c88b41bd40bf01ee045bd1323c059f92e16cb57,2025-12-15T20:01:19Z,2025-12-15T20:01:27Z,2025-12-04T09:21:27Z,kvfi,False,0,10,0,11.444351851851852,False,False,0,False,0,0,0,0,True,3,113,2,115
44185,https://github.com/keycloak/keycloak/pull/44185,57894715692,Account UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/20167473418/job/57894715692,e07ceb9c51169a24b89ece7e3b188ed6d252ad61,2025-12-12T13:02:07Z,2025-12-12T13:04:20Z,2025-11-13T07:36:44Z,rmartinc,False,1,9,1,29.22596064814815,False,False,0,False,0,0,0,0,True,1,1,1,2
44185,https://github.com/keycloak/keycloak/pull/44185,57896158145,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/20167473418/job/57896158145,e07ceb9c51169a24b89ece7e3b188ed6d252ad61,2025-12-12T13:18:59Z,2025-12-12T13:19:09Z,2025-11-13T07:36:44Z,rmartinc,False,1,9,1,29.237673611111113,False,False,0,False,0,0,0,0,True,1,1,1,2
44409,https://github.com/keycloak/keycloak/pull/44409,57574993427,Store IT (mariadb),https://github.com/keycloak/keycloak/actions/runs/20071452860/job/57574993427,057b2b6a97650b0438bbeadafb6aaba7202f9a2e,2025-12-09T16:58:05Z,2025-12-09T16:58:44Z,2025-11-23T03:02:38Z,dependabot[bot],False,1,10,4,16.58017361111111,True,False,0,True,15,83,83,166,False,0,0,0,0
44409,https://github.com/keycloak/keycloak/pull/44409,57574993437,Store IT (mysql),https://github.com/keycloak/keycloak/actions/runs/20071452860/job/57574993437,057b2b6a97650b0438bbeadafb6aaba7202f9a2e,2025-12-09T16:58:04Z,2025-12-09T16:58:41Z,2025-11-23T03:02:38Z,dependabot[bot],False,1,10,4,16.580162037037038,True,False,0,True,15,83,83,166,False,0,0,0,0
44409,https://github.com/keycloak/keycloak/pull/44409,57574993450,Store IT (postgres),https://github.com/keycloak/keycloak/actions/runs/20071452860/job/57574993450,057b2b6a97650b0438bbeadafb6aaba7202f9a2e,2025-12-09T16:58:05Z,2025-12-09T16:58:41Z,2025-11-23T03:02:38Z,dependabot[bot],False,1,10,4,16.58017361111111,True,False,0,True,15,83,83,166,False,0,0,0,0
44409,https://github.com/keycloak/keycloak/pull/44409,57574993461,Store IT (oracle),https://github.com/keycloak/keycloak/actions/runs/20071452860/job/57574993461,057b2b6a97650b0438bbeadafb6aaba7202f9a2e,2025-12-09T16:58:06Z,2025-12-09T16:58:51Z,2025-11-23T03:02:38Z,dependabot[bot],False,1,10,4,16.580185185185186,True,False,0,True,15,83,83,166,False,0,0,0,0
44409,https://github.com/keycloak/keycloak/pull/44409,57574993474,Store IT (tidb),https://github.com/keycloak/keycloak/actions/runs/20071452860/job/57574993474,057b2b6a97650b0438bbeadafb6aaba7202f9a2e,2025-12-09T16:58:05Z,2025-12-09T16:58:36Z,2025-11-23T03:02:38Z,dependabot[bot],False,1,10,4,16.58017361111111,True,False,0,True,15,83,83,166,False,0,0,0,0
44409,https://github.com/keycloak/keycloak/pull/44409,57574993480,Store IT (mssql),https://github.com/keycloak/keycloak/actions/runs/20071452860/job/57574993480,057b2b6a97650b0438bbeadafb6aaba7202f9a2e,2025-12-09T16:58:06Z,2025-12-09T16:59:06Z,2025-11-23T03:02:38Z,dependabot[bot],False,1,10,4,16.580185185185186,True,False,0,True,15,83,83,166,False,0,0,0,0
44409,https://github.com/keycloak/keycloak/pull/44409,57579607843,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20071452860/job/57579607843,057b2b6a97650b0438bbeadafb6aaba7202f9a2e,2025-12-09T17:39:09Z,2025-12-09T17:39:16Z,2025-11-23T03:02:38Z,dependabot[bot],False,1,10,4,16.60869212962963,True,False,0,True,15,83,83,166,False,0,0,0,0
44409,https://github.com/keycloak/keycloak/pull/44409,57574920180,Test remote (slow),https://github.com/keycloak/keycloak/actions/runs/20071452888/job/57574920180,057b2b6a97650b0438bbeadafb6aaba7202f9a2e,2025-12-09T16:57:23Z,2025-12-09T17:00:50Z,2025-11-23T03:02:38Z,dependabot[bot],False,1,10,4,16.5796875,True,False,0,True,15,83,83,166,False,0,0,0,0
44409,https://github.com/keycloak/keycloak/pull/44409,57576426941,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/20071452888/job/57576426941,057b2b6a97650b0438bbeadafb6aaba7202f9a2e,2025-12-09T17:08:34Z,2025-12-09T17:08:42Z,2025-11-23T03:02:38Z,dependabot[bot],False,1,10,4,16.587453703703705,True,False,0,True,15,83,83,166,False,0,0,0,0
38744,https://github.com/keycloak/keycloak/pull/38744,40325601882,Base IT (5),https://github.com/keycloak/keycloak/actions/runs/14381019485/job/40325601882,da3671aaec8ae3fdfffbb3e9dab5b3dcbec27322,2025-04-10T14:30:07Z,2025-04-10T15:09:51Z,2025-04-08T11:24:36Z,sguilhen,False,1,21,1,2.1288310185185186,True,False,0,True,1,2,1,3,False,0,0,0,0
38744,https://github.com/keycloak/keycloak/pull/38744,40325611572,Forms IT (chrome),https://github.com/keycloak/keycloak/actions/runs/14381019485/job/40325611572,da3671aaec8ae3fdfffbb3e9dab5b3dcbec27322,2025-04-10T14:32:50Z,2025-04-10T15:26:31Z,2025-04-08T11:24:36Z,sguilhen,False,1,21,1,2.1307175925925925,True,False,0,True,1,2,1,3,False,0,0,0,0
38744,https://github.com/keycloak/keycloak/pull/38744,40325618013,WebAuthn IT (chrome),https://github.com/keycloak/keycloak/actions/runs/14381019485/job/40325618013,da3671aaec8ae3fdfffbb3e9dab5b3dcbec27322,2025-04-10T14:36:31Z,2025-04-10T15:12:53Z,2025-04-08T11:24:36Z,sguilhen,False,1,21,1,2.133275462962963,True,False,0,True,1,2,1,3,False,0,0,0,0
38744,https://github.com/keycloak/keycloak/pull/38744,40335786655,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/14381019485/job/40335786655,da3671aaec8ae3fdfffbb3e9dab5b3dcbec27322,2025-04-10T15:50:22Z,2025-04-10T15:50:28Z,2025-04-08T11:24:36Z,sguilhen,False,1,21,1,2.1845601851851852,True,False,0,True,1,2,1,3,False,0,0,0,0
44228,https://github.com/keycloak/keycloak/pull/44228,55465332220,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/19383097837/job/55465332220,33731b49c513ba70f833fac7591e0cb6b03fe263,2025-11-15T02:34:59Z,2025-11-15T02:35:06Z,2025-11-14T13:07:19Z,sguilhen,False,0,0,1,0.5608796296296297,True,False,0,False,0,0,0,0,True,21,622,302,924
44228,https://github.com/keycloak/keycloak/pull/44228,55465332481,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/19383097830/job/55465332481,33731b49c513ba70f833fac7591e0cb6b03fe263,2025-11-15T02:35:00Z,2025-11-15T02:35:08Z,2025-11-14T13:07:19Z,sguilhen,False,0,0,1,0.5608912037037037,True,False,0,False,0,0,0,0,True,21,622,302,924
44228,https://github.com/keycloak/keycloak/pull/44228,55465332475,Status Check - CodeQL,https://github.com/keycloak/keycloak/actions/runs/19383097833/job/55465332475,33731b49c513ba70f833fac7591e0cb6b03fe263,2025-11-15T02:35:00Z,2025-11-15T02:35:08Z,2025-11-14T13:07:19Z,sguilhen,False,0,0,1,0.5608912037037037,True,False,0,False,0,0,0,0,True,21,622,302,924
44228,https://github.com/keycloak/keycloak/pull/44228,55465332601,Status Check - Keycloak Documentation,https://github.com/keycloak/keycloak/actions/runs/19383097844/job/55465332601,33731b49c513ba70f833fac7591e0cb6b03fe263,2025-11-15T02:35:00Z,2025-11-15T02:35:08Z,2025-11-14T13:07:19Z,sguilhen,False,0,0,1,0.5608912037037037,True,False,0,False,0,0,0,0,True,21,622,302,924
44228,https://github.com/keycloak/keycloak/pull/44228,55465333121,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19383097845/job/55465333121,33731b49c513ba70f833fac7591e0cb6b03fe263,2025-11-15T02:35:01Z,2025-11-15T02:35:09Z,2025-11-14T13:07:19Z,sguilhen,False,0,0,1,0.5609027777777778,True,False,0,False,0,0,0,0,True,21,622,302,924
44228,https://github.com/keycloak/keycloak/pull/44228,55465332254,Status Check - Keycloak Guides,https://github.com/keycloak/keycloak/actions/runs/19383097839/job/55465332254,33731b49c513ba70f833fac7591e0cb6b03fe263,2025-11-15T02:35:00Z,2025-11-15T02:35:08Z,2025-11-14T13:07:19Z,sguilhen,False,0,0,1,0.5608912037037037,True,False,0,False,0,0,0,0,True,21,622,302,924
44446,https://github.com/keycloak/keycloak/pull/44446,56801590267,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/19826631517/job/56801590267,d3aca931558c9d68b611f9884172376a7b02fa47,2025-12-01T14:46:18Z,2025-12-01T14:46:24Z,2025-11-25T02:12:27Z,sguilhen,False,0,6,0,6.523506944444445,False,False,0,False,0,0,0,0,True,7,48,105,153
44446,https://github.com/keycloak/keycloak/pull/44446,56801590039,Status Check - Keycloak Documentation,https://github.com/keycloak/keycloak/actions/runs/19826631498/job/56801590039,d3aca931558c9d68b611f9884172376a7b02fa47,2025-12-01T14:46:15Z,2025-12-01T14:46:23Z,2025-11-25T02:12:27Z,sguilhen,False,0,6,0,6.523472222222222,False,False,0,False,0,0,0,0,True,7,48,105,153
44446,https://github.com/keycloak/keycloak/pull/44446,56801610869,Status Check - Keycloak Guides,https://github.com/keycloak/keycloak/actions/runs/19826631507/job/56801610869,d3aca931558c9d68b611f9884172376a7b02fa47,2025-12-01T14:46:26Z,2025-12-01T14:46:34Z,2025-11-25T02:12:27Z,sguilhen,False,0,6,0,6.523599537037037,False,False,0,False,0,0,0,0,True,7,48,105,153
44446,https://github.com/keycloak/keycloak/pull/44446,56801613704,Status Check - CodeQL,https://github.com/keycloak/keycloak/actions/runs/19826631500/job/56801613704,d3aca931558c9d68b611f9884172376a7b02fa47,2025-12-01T14:46:28Z,2025-12-01T14:46:35Z,2025-11-25T02:12:27Z,sguilhen,False,0,6,0,6.5236226851851855,False,False,0,False,0,0,0,0,True,7,48,105,153
44446,https://github.com/keycloak/keycloak/pull/44446,56801611108,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/19826631549/job/56801611108,d3aca931558c9d68b611f9884172376a7b02fa47,2025-12-01T14:46:26Z,2025-12-01T14:46:36Z,2025-11-25T02:12:27Z,sguilhen,False,0,6,0,6.523599537037037,False,False,0,False,0,0,0,0,True,7,48,105,153
44446,https://github.com/keycloak/keycloak/pull/44446,56801612800,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19826631533/job/56801612800,d3aca931558c9d68b611f9884172376a7b02fa47,2025-12-01T14:46:27Z,2025-12-01T14:46:45Z,2025-11-25T02:12:27Z,sguilhen,False,0,6,0,6.523611111111111,False,False,0,False,0,0,0,0,True,7,48,105,153
44207,https://github.com/keycloak/keycloak/pull/44207,55381413888,Test remote (slow),https://github.com/keycloak/keycloak/actions/runs/19357357581/job/55381413888,062132a158775860c51c57346a5faf12d95d7b3a,2025-11-14T07:24:02Z,2025-11-14T07:55:36Z,2025-11-13T17:48:46Z,mposolda,False,0,24,0,0.5661574074074074,False,True,19,False,0,0,0,0,True,15,387,233,620
44207,https://github.com/keycloak/keycloak/pull/44207,55383272081,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/19357357581/job/55383272081,062132a158775860c51c57346a5faf12d95d7b3a,2025-11-14T07:55:39Z,2025-11-14T07:55:45Z,2025-11-13T17:48:46Z,mposolda,False,0,24,0,0.588113425925926,False,False,0,False,0,0,0,0,True,15,387,233,620
44755,https://github.com/keycloak/keycloak/pull/44755,57822006384,Test OLM installation,https://github.com/keycloak/keycloak/actions/runs/20137673505/job/57822006384,e59ee99888668dfbb62e06d2c35a92cc120f8a51,2025-12-11T19:23:00Z,2025-12-11T19:24:54Z,2025-12-08T17:31:09Z,ahus1,False,0,21,1,3.077673611111111,False,False,0,False,0,0,0,0,False,0,0,0,0
44755,https://github.com/keycloak/keycloak/pull/44755,57824679881,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/20137673505/job/57824679881,e59ee99888668dfbb62e06d2c35a92cc120f8a51,2025-12-11T19:51:46Z,2025-12-11T19:52:10Z,2025-12-08T17:31:09Z,ahus1,False,0,21,1,3.097650462962963,False,False,0,False,0,0,0,0,False,0,0,0,0
44755,https://github.com/keycloak/keycloak/pull/44755,57833254679,Account UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/20137673510/job/57833254679,e59ee99888668dfbb62e06d2c35a92cc120f8a51,2025-12-11T21:25:33Z,2025-12-11T21:28:08Z,2025-12-08T17:31:09Z,ahus1,False,0,21,1,3.162777777777778,False,False,0,False,0,0,0,0,False,0,0,0,0
44755,https://github.com/keycloak/keycloak/pull/44755,57833488260,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/20137673510/job/57833488260,e59ee99888668dfbb62e06d2c35a92cc120f8a51,2025-12-11T21:28:11Z,2025-12-11T21:28:30Z,2025-12-08T17:31:09Z,ahus1,False,0,21,1,3.1646064814814814,False,False,0,False,0,0,0,0,False,0,0,0,0
44653,https://github.com/keycloak/keycloak/pull/44653,57095967878,UI Shared,https://github.com/keycloak/keycloak/actions/runs/19916412915/job/57095967878,b26f4c3f13520eef733788f6dd82f49aab24aea0,2025-12-04T03:14:31Z,2025-12-04T03:15:10Z,2025-12-04T03:14:15Z,dependabot[bot],False,1,17,0,0.00018518518518518518,False,False,0,True,9,865,1191,2056,False,0,0,0,0
44653,https://github.com/keycloak/keycloak/pull/44653,57095967898,Account UI,https://github.com/keycloak/keycloak/actions/runs/19916412915/job/57095967898,b26f4c3f13520eef733788f6dd82f49aab24aea0,2025-12-04T03:14:30Z,2025-12-04T03:15:10Z,2025-12-04T03:14:15Z,dependabot[bot],False,1,17,0,0.00017361111111111112,False,False,0,True,9,865,1191,2056,False,0,0,0,0
44653,https://github.com/keycloak/keycloak/pull/44653,57095967900,Admin UI,https://github.com/keycloak/keycloak/actions/runs/19916412915/job/57095967900,b26f4c3f13520eef733788f6dd82f49aab24aea0,2025-12-04T03:14:31Z,2025-12-04T03:16:00Z,2025-12-04T03:14:15Z,dependabot[bot],False,1,17,0,0.00018518518518518518,False,False,0,True,9,865,1191,2056,False,0,0,0,0
44653,https://github.com/keycloak/keycloak/pull/44653,57096212746,Admin UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/19916412915/job/57096212746,b26f4c3f13520eef733788f6dd82f49aab24aea0,2025-12-04T03:19:04Z,2025-12-04T04:05:30Z,2025-12-04T03:14:15Z,dependabot[bot],False,1,17,0,0.0033449074074074076,False,False,0,True,9,865,1191,2056,False,0,0,0,0
44653,https://github.com/keycloak/keycloak/pull/44653,57096212763,Account UI E2E (chromium),https://github.com/keycloak/keycloak/actions/runs/19916412915/job/57096212763,b26f4c3f13520eef733788f6dd82f49aab24aea0,2025-12-04T03:19:03Z,2025-12-04T03:21:25Z,2025-12-04T03:14:15Z,dependabot[bot],False,1,17,0,0.0033333333333333335,False,False,0,True,9,865,1191,2056,False,0,0,0,0
44653,https://github.com/keycloak/keycloak/pull/44653,57098809825,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/19916412915/job/57098809825,b26f4c3f13520eef733788f6dd82f49aab24aea0,2025-12-04T04:05:33Z,2025-12-04T04:05:41Z,2025-12-04T03:14:15Z,dependabot[bot],False,1,17,0,0.035625,False,False,0,True,9,865,1191,2056,False,0,0,0,0
44653,https://github.com/keycloak/keycloak/pull/44653,57096254364,WebAuthn IT (firefox),https://github.com/keycloak/keycloak/actions/runs/19916412926/job/57096254364,b26f4c3f13520eef733788f6dd82f49aab24aea0,2025-12-04T03:19:52Z,2025-12-04T03:26:48Z,2025-12-04T03:14:15Z,dependabot[bot],False,1,17,0,0.0039004629629629628,False,True,23,True,9,865,1191,2056,False,0,0,0,0
44653,https://github.com/keycloak/keycloak/pull/44653,57096254365,WebAuthn IT (chrome),https://github.com/keycloak/keycloak/actions/runs/19916412926/job/57096254365,b26f4c3f13520eef733788f6dd82f49aab24aea0,2025-12-04T03:19:51Z,2025-12-04T04:02:08Z,2025-12-04T03:14:15Z,dependabot[bot],False,1,17,0,0.0038888888888888888,False,True,22,True,9,865,1191,2056,False,0,0,0,0
44653,https://github.com/keycloak/keycloak/pull/44653,57100060085,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/19916412926/job/57100060085,b26f4c3f13520eef733788f6dd82f49aab24aea0,2025-12-04T04:29:41Z,2025-12-04T04:29:49Z,2025-12-04T03:14:15Z,dependabot[bot],False,1,17,0,0.05238425925925926,False,False,0,True,9,865,1191,2056,False,0,0,0,0
44806,https://github.com/keycloak/keycloak/pull/44806,57679065286,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20100626441/job/57679065286,d6a87645fa425aafa5beadf72f7c7f3059cc73dd,2025-12-10T15:01:46Z,2025-12-10T15:01:56Z,2025-12-10T13:41:06Z,stianst,False,0,12,0,0.056018518518518516,False,False,0,True,3,24,40,64,True,1,6,0,6
44774,https://github.com/keycloak/keycloak/pull/44774,57537258101,Forms IT (firefox),https://github.com/keycloak/keycloak/actions/runs/20060728583/job/57537258101,75749816c520a59a7b1f011d878991d22f39e504,2025-12-09T10:51:42Z,2025-12-09T11:26:58Z,2025-12-09T10:46:10Z,stianst,False,0,10,0,0.0038425925925925928,False,False,0,False,0,0,0,0,True,6,36,2,38
44774,https://github.com/keycloak/keycloak/pull/44774,57537258118,Forms IT (chrome),https://github.com/keycloak/keycloak/actions/runs/20060728583/job/57537258118,75749816c520a59a7b1f011d878991d22f39e504,2025-12-09T10:51:44Z,2025-12-09T11:30:59Z,2025-12-09T10:46:10Z,stianst,False,0,10,0,0.0038657407407407408,False,True,1,False,0,0,0,0,True,6,36,2,38
44774,https://github.com/keycloak/keycloak/pull/44774,57543966663,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20060728583/job/57543966663,75749816c520a59a7b1f011d878991d22f39e504,2025-12-09T12:07:01Z,2025-12-09T12:07:08Z,2025-12-09T10:46:10Z,stianst,False,0,10,0,0.05614583333333333,False,False,0,False,0,0,0,0,True,6,36,2,38
44716,https://github.com/keycloak/keycloak/pull/44716,57423642108,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20023746697/job/57423642108,a88ab92fe814eb21641fe68645cca73fadc6a189,2025-12-08T11:09:42Z,2025-12-08T11:09:49Z,2025-12-05T18:56:17Z,mposolda,False,3,9,1,2.6759837962962965,False,False,0,False,0,0,0,0,True,2,11,11,22
44763,https://github.com/keycloak/keycloak/pull/44763,57515777284,Build Keycloak,https://github.com/keycloak/keycloak/actions/runs/20054104809/job/57515777284,52a799d9155d377f2df572dc9ac5cad40eb78b30,2025-12-09T06:24:02Z,2025-12-09T06:25:44Z,2025-12-09T06:23:44Z,dima-bzz,False,2,10,0,0.00020833333333333335,False,True,43,True,1,19,19,38,False,0,0,0,0
44763,https://github.com/keycloak/keycloak/pull/44763,57515881941,Status Check - Keycloak JavaScript CI,https://github.com/keycloak/keycloak/actions/runs/20054104809/job/57515881941,52a799d9155d377f2df572dc9ac5cad40eb78b30,2025-12-09T06:25:47Z,2025-12-09T06:25:54Z,2025-12-09T06:23:44Z,dima-bzz,False,2,10,0,0.0014236111111111112,False,False,0,True,1,19,19,38,False,0,0,0,0
44763,https://github.com/keycloak/keycloak/pull/44763,57515778421,Build,https://github.com/keycloak/keycloak/actions/runs/20054104842/job/57515778421,52a799d9155d377f2df572dc9ac5cad40eb78b30,2025-12-09T06:24:04Z,2025-12-09T06:25:52Z,2025-12-09T06:23:44Z,dima-bzz,False,2,10,0,0.0002314814814814815,False,True,44,True,1,19,19,38,False,0,0,0,0
44763,https://github.com/keycloak/keycloak/pull/44763,57515888304,Status Check - Keycloak CI,https://github.com/keycloak/keycloak/actions/runs/20054104842/job/57515888304,52a799d9155d377f2df572dc9ac5cad40eb78b30,2025-12-09T06:25:54Z,2025-12-09T06:26:02Z,2025-12-09T06:23:44Z,dima-bzz,False,2,10,0,0.0015046296296296296,False,False,0,True,1,19,19,38,False,0,0,0,0
44763,https://github.com/keycloak/keycloak/pull/44763,57515779848,Build distribution,https://github.com/keycloak/keycloak/actions/runs/20054104839/job/57515779848,52a799d9155d377f2df572dc9ac5cad40eb78b30,2025-12-09T06:24:05Z,2025-12-09T06:25:48Z,2025-12-09T06:23:44Z,dima-bzz,False,2,10,0,0.00024305555555555555,False,True,45,True,1,19,19,38,False,0,0,0,0
44763,https://github.com/keycloak/keycloak/pull/44763,57515884750,Status Check - Keycloak Operator CI,https://github.com/keycloak/keycloak/actions/runs/20054104839/job/57515884750,52a799d9155d377f2df572dc9ac5cad40eb78b30,2025-12-09T06:25:51Z,2025-12-09T06:25:59Z,2025-12-09T06:23:44Z,dima-bzz,False,2,10,0,0.0014699074074074074,False,False,0,True,1,19,19,38,False,0,0,0,0
